TITLE_KEY,TITLE,RELEASE_YEAR,BUDGET,REVENUE,ROI,POPULARITY,VOTE_AVERAGE
39538_Movie,Contagion,2011,60000000,137551594,1.29,22.793,6.6
52449_Movie,Bad Teacher,2011,20000000,216197492,9.81,22.234,5.6
50321_Movie,Mars Needs Moms,2011,150000000,39000000,-0.74,22.186,5.949
48340_Movie,Sanctum,2011,30000000,108609310,2.62,21.97,6
38543_Movie,Ironclad,2011,25000000,5151023,-0.79,21.938,6.1
49517_Movie,Tinker Tailor Soldier Spy,2011,30000000,80600000,1.69,21.5,6.621
59860_Movie,Monte Carlo,2011,20000000,39800000,0.99,21.43,6.6
44826_Movie,Hugo,2011,170000000,185770160,0.09,21.245,7.2
45772_Movie,Gnomeo & Juliet,2011,36000000,189712432,4.27,21.178,5.862
72571_Movie,Paranormal Activity 3,2011,5000000,207039844,40.41,21.114,5.9
38317_Movie,Zookeeper,2011,80000000,169900000,1.12,21.011,5.42
71469_Movie,The Darkest Hour,2011,30000000,64626786,1.15,20.849,5.3
57089_Movie,Hoodwinked Too! Hood VS. Evil,2011,30000000,13500000,-0.55,20.742,5.1
52451_Movie,The Three Musketeers,2011,75000000,132274484,0.76,20.393,5.8
10316_Movie,The Ides of March,2011,12500000,76338111,5.11,20.383,6.7
71880_Movie,Jack and Jill,2011,79000000,149700000,0.89,20.365,4.4
58224_Movie,Mr. Popper's Penguins,2011,55000000,187361754,2.41,20.187,6
59108_Movie,Tower Heist,2011,75000000,152930623,1.04,20.169,6.106
58151_Movie,Fright Night,2011,30000000,41002607,0.37,20.047,6.2
40805_Movie,The Green Hornet,2011,120000000,227817248,0.90,19.973,5.584
59861_Movie,Larry Crowne,2011,30000000,75055070,1.50,19.923,6
64586_Movie,Sleeping Beauty,2011,10000000,408680,-0.96,19.505,5.3
48138_Movie,Unknown,2011,30000000,130786397,3.36,19.505,6.678
62838_Movie,New Year's Eve,2011,56000000,142000000,1.54,19.452,5.9
101173_Movie,Coriolanus,2011,7700000,1072602,-0.86,19.434,5.853
48171_Movie,The Rite,2011,37000000,96047633,1.60,19.256,6.105
48988_Movie,Hall Pass,2011,36000000,83200000,1.31,19.185,5.7
49022_Movie,Something Borrowed,2011,35000000,65090821,0.86,18.995,6.3
59965_Movie,Abduction,2011,35000000,82087155,1.35,18.782,5.86
47327_Movie,Drive Angry,2011,50000000,40909909,-0.18,18.463,5.533
51162_Movie,Winnie the Pooh,2011,30000000,14460000,-0.52,18.46,6.9
50359_Movie,Hop,2011,63000000,183953723,1.92,18.298,5.766
45610_Movie,Machine Gun Preacher,2011,30000000,2527904,-0.92,18.288,6.7
65055_Movie,Shark Night 3D,2011,28000000,10126458,-0.64,17.823,4.992
67913_Movie,The Guard,2011,6000000,19560274,2.26,17.725,7
76758_Movie,The Flowers of War,2011,94000000,95311434,0.01,17.696,7.5
38684_Movie,Jane Eyre,2011,13000000,34710627,1.67,17.391,7.212
77459_Movie,A Monster in Paris,2011,25000000,26611650,0.06,17.175,6.881
55465_Movie,A Very Harold & Kumar Christmas,2011,19000000,36192775,0.90,17.145,6
70435_Movie,Haywire,2011,23000000,33372606,0.45,17.139,5.701
83389_Movie,From Up on Poppy Hill,2011,22000000,61037844,1.77,17.118,7.537
51052_Movie,Arthur Christmas,2011,10000000,151300000,14.13,17.088,6.8
62215_Movie,Melancholia,2011,7400000,15946321,1.15,16.699,7.171
49494_Movie,The Eagle,2011,25000000,27122040,0.08,16.63,6.2
62206_Movie,30 Minutes or Less,2011,28000000,40500000,0.45,16.429,5.782
63492_Movie,What's Your Number?,2011,20000000,30426096,0.52,16.33,6.5
38356_Movie,Transformers: Dark of the Moon,2011,195000000,1123794079,4.76,16.224,6.209
85621_Movie,Men in Hope,2011,1130710,6638849,4.87,16.099,7.467
70578_Movie,Trespass,2011,36000000,9612469,-0.73,16.05,5.5
55292_Movie,Shaolin,2011,29000000,33662874,0.16,15.931,6.9
8967_Movie,The Tree of Life,2011,32000000,54700000,0.71,15.661,6.737
50456_Movie,Hanna,2011,30000000,63782078,1.13,15.492,6.6
64685_Movie,Extremely Loud & Incredibly Close,2011,40000000,55200000,0.38,15.469,6.975
69668_Movie,Dream House,2011,50000000,39984400,-0.20,15.468,6.182
61202_Movie,Zindagi Na Milegi Dobara,2011,7700000,160000000,19.78,15.34,7.6
50837_Movie,Martha Marcy May Marlene,2011,1000000,3500000,2.50,15.261,6.616
38117_Movie,Beastly,2011,17000000,43200000,1.54,15.259,6.3
65057_Movie,The Descendants,2011,20000000,177200000,7.86,15.129,6.8
57331_Movie,Largo Winch II,2011,21200000,14400000,-0.32,15.017,5.873
40807_Movie,50/50,2011,8000000,39187783,3.90,14.882,7.169
77949_Movie,The Awakening,2011,4798235,6879667,0.43,14.65,6.372
64720_Movie,Take Shelter,2011,5000000,3741098,-0.25,14.539,7
81390_Movie,A Lonely Place to Die,2011,4000000,25345000,5.34,14.466,6.2
57431_Movie,The Sitter,2011,25000000,34942188,0.40,14.429,5.6
64328_Movie,The Muppets,2011,45000000,165184237,2.67,14.399,6.7
74998_Movie,Seeking Justice,2011,17000000,14089528,-0.17,14.123,5.912
64639_Movie,Straw Dogs,2011,25000000,10324441,-0.59,13.813,5.923
48572_Movie,Red State,2011,4000000,1104682,-0.72,13.762,6.1
9364_Movie,Wuthering Heights,2011,5692172,1742215,-0.69,13.762,5.9
59678_Movie,Attack the Block,2011,14350531,3964682,-0.72,13.71,6.5
23514_Movie,The Rum Diary,2011,45000000,24000000,-0.47,13.646,5.9
62564_Movie,"Turn Me On, Dammit!",2011,3100000,1743743,-0.44,13.547,6.336
43959_Movie,Soul Surfer,2011,18000000,47088990,1.62,13.346,7
77495_Movie,Sleep Tight,2011,5000000,8791590,0.76,13.326,7.1
54897_Movie,The Grace Card,2011,200000,2295733,10.48,13.305,7.2
48231_Movie,A Dangerous Method,2011,15000000,27462041,0.83,13.25,6.4
55787_Movie,Water for Elephants,2011,38000000,117094902,2.08,13.105,6.9
49950_Movie,The Roommate,2011,16000000,52545707,2.28,12.873,5.4
60243_Movie,A Separation,2011,5000000,24426169,3.89,12.871,7.9
71688_Movie,The Iron Lady,2011,13000000,115890792,7.91,12.714,6.4
74725_Movie,Kill List,2011,500000,450275,-0.10,12.683,6.201
85545_Movie,Elles,2011,4000000,911466,-0.77,12.661,5.4
74643_Movie,The Artist,2011,15000000,133432856,7.90,12.568,7.456
55420_Movie,Another Earth,2011,100000,1938783,18.39,12.471,6.7
62630_Movie,The Devil's Double,2011,19100000,5728213,-0.70,12.329,6.7
38319_Movie,Your Highness,2011,49900000,28013733,-0.44,12.142,5.3
50725_Movie,Take Me Home Tonight,2011,19000000,6900000,-0.64,12.047,5.979
67911_Movie,Bucky Larson: Born to Be a Star,2011,10000000,2500000,-0.75,11.964,4.3
50357_Movie,Apollo 18,2011,5000000,25562924,4.11,11.905,5.3
89708_Movie,Samsara,2011,4000000,2639616,-0.34,11.899,8.1
59117_Movie,Torrente 4: Lethal crisis,2011,7500000,29737384,2.96,11.875,5.5
75198_Movie,Welcome Aboard,2011,12000000,9927260,-0.17,11.869,5.491
94047_Movie,My Way,2011,25500000,16653488,-0.35,11.868,7.852
57157_Movie,Young Adult,2011,12000000,22939027,0.91,11.847,5.8
74536_Movie,The Son of No One,2011,15000000,618425,-0.96,11.706,5.1
45658_Movie,Everything Must Go,2011,5000000,2614773,-0.48,11.597,6.155
62837_Movie,Dolphin Tale,2011,37000000,95404397,1.58,11.555,6.9
79464_Movie,Rockstar,2011,10920000,19660000,0.80,11.459,7.3
58232_Movie,Chalet Girl,2011,8000000,5468650,-0.32,11.449,6.4
49012_Movie,Arthur,2011,40000000,48147945,0.20,11.397,5.5
79553_Movie,The Front Line,2011,10000000,15786086,0.58,11.321,7.2
63493_Movie,The Ledge,2011,10000000,610986,-0.94,11.291,6.133
61891_Movie,Anonymous,2011,30000000,15395087,-0.49,11.189,6.4
55347_Movie,Beginners,2011,3200000,14311701,3.47,11.157,6.848
73499_Movie,The Double,2011,17000000,4729855,-0.72,11.038,5.797
72113_Movie,Carnage,2011,25000000,30722632,0.23,10.95,7.2
41517_Movie,Ra.One,2011,24000000,35911689,0.50,10.928,5.7
57119_Movie,Jumping the Broom,2011,6600000,37700000,4.71,10.911,5.9
81401_Movie,The Turin Horse,2011,1000000,162088,-0.84,10.782,7.7
79120_Movie,Weekend,2011,120000,484592,3.04,10.765,7.275
63207_Movie,Intruders,2011,13000000,3012210,-0.77,10.694,5.5
60420_Movie,Like Crazy,2011,250000,3542353,13.17,10.69,6.4
89008_Movie,The Oranges,2011,7000000,1941667,-0.72,10.599,5.51
53487_Movie,This Must Be the Place,2011,25000000,11790979,-0.53,10.579,7
41109_Movie,Don 2,2011,11000000,2900000,-0.74,10.554,7
88794_Movie,J. Edgar,2011,35000000,84606030,1.42,10.491,6.231
75622_Movie,Rampart,2011,12000000,972512,-0.92,10.46,5.5
78206_Movie,Chicken with Plums,2011,12000000,3265941,-0.73,10.441,7.1
72478_Movie,Suicide Room,2011,1400000,4878284,2.48,10.419,7.3
50780_Movie,The Beaver,2011,21000000,970816,-0.95,10.395,6.4
77117_Movie,Sunny,2011,3550000,48000000,12.52,10.291,7.8
73937_Movie,The Big Year,2011,41000000,8200000,-0.80,10.281,6
44564_Movie,The Dilemma,2011,70000000,67112664,-0.04,10.253,5.3
76349_Movie,1911,2011,30000000,3807134,-0.87,10.205,5.7
79224_Movie,War of the Arrows,2011,8000000,49000000,5.13,10.165,7.2
80591_Movie,W.E.,2011,15000000,868439,-0.94,10.073,6.4
54518_Movie,Justin Bieber: Never Say Never,2011,13000000,99036827,6.62,10.06,5.196
59968_Movie,Our Idiot Brother,2011,5000000,24816118,3.96,10.056,6.1
73873_Movie,Albert Nobbs,2011,8000000,5634828,-0.30,10.046,6.3
70586_Movie,Setup,2011,20000000,2128186,-0.89,10.03,4.9
75900_Movie,My Week with Marilyn,2011,6400000,35100000,4.48,9.989,6.7
62046_Movie,Flypaper,2011,5000000,3142154,-0.37,9.907,6.4
38753_Movie,Passion Play,2011,8000000,25603,-1.00,9.749,4.8
60309_Movie,The Conspirator,2011,25000000,15478800,-0.38,9.591,6.5
81870_Movie,Flying Swords of Dragon Gate,2011,35000000,127709,-1.00,9.574,6.3
50601_Movie,5 Days of War,2011,20000000,87793,-1.00,9.553,5.621
51497_Movie,Fast Five,2011,125000000,626100000,4.01,9.524,7.242
51017_Movie,Madea's Big Happy Family,2011,25000000,54161287,1.17,9.417,6.7
60422_Movie,Another Happy Day,2011,4000000,355688,-0.91,9.323,5.6
313230_Movie,Warriors of the Rainbow: Seediq Bale - Part 2: The Rainbow Bridge,2011,25000000,29000000,0.16,9.281,8.1
78570_Movie,Top Cat: The Movie,2011,6000000,16611575,1.77,9.275,5.9
58882_Movie,Snow Flower and the Secret Fan,2011,134005,1332231,8.94,9.237,6.1
55725_Movie,Win Win,2011,10831173,10654385,-0.02,9.222,6.828
69798_Movie,The Inbetweeners Movie,2011,4500000,88823111,18.74,8.97,6.2
59296_Movie,"Love, Wedding, Marriage",2011,13000000,51917,-1.00,8.962,5.2
73963_Movie,Creature,2011,3000000,533235,-0.82,8.957,5.316
70590_Movie,Singham,2011,4800000,30000000,5.25,8.848,6.507
56780_Movie,Atlas Shrugged: Part I,2011,20000000,4627375,-0.77,8.846,5.4
98344_Movie,Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,2011,25000000,29000000,0.16,8.831,7.3
60062_Movie,Judy Moody and the Not Bummer Summer,2011,20000000,14166853,-0.29,8.828,6.1
49010_Movie,Hobo with a Shotgun,2011,3000000,748453,-0.75,8.729,5.9
44754_Movie,Margaret,2011,14000000,46495,-1.00,8.713,6.4
57586_Movie,African Cats,2011,5000000,30857747,5.17,8.595,7.351
70868_Movie,I Don't Know How She Does It,2011,24000000,31410151,0.31,8.57,5.2
56401_Movie,The Music Never Stopped,2011,4000000,253899,-0.94,8.564,7.2
67308_Movie,3-D Sex and Zen: Extreme Ecstasy,2011,3500000,10306807,1.94,8.477,5.5
78381_Movie,Twixt,2011,7000000,647839,-0.91,8.412,5.1
43935_Movie,Dylan Dog: Dead of Night,2011,20000000,4634062,-0.77,8.272,4.7
57276_Movie,Pina,2011,4317946,14624826,2.39,8.07,7.425
67748_Movie,Snowtown,2011,2000000,1349387,-0.33,7.958,6.3
67675_Movie,Glee: The Concert Movie,2011,9000000,18700000,1.08,7.857,7.3
85495_Movie,Twilight Portrait,2011,20000,154098,6.70,7.797,6.3
84355_Movie,Your Sister's Sister,2011,125000,3242802,24.94,7.728,6.5
79777_Movie,In the Land of Blood and Honey,2011,10000000,303877,-0.97,7.685,5.8
74639_Movie,Overheard 2,2011,8000000,4040142,-0.49,7.645,6.5
51588_Movie,Prom,2011,8000000,10130000,0.27,7.638,6.112
77221_Movie,Black Gold,2011,40000000,5446000,-0.86,7.63,6.5
55720_Movie,A Better Life,2011,10000000,1800000,-0.82,7.603,7.2
76994_Movie,Box Office 3D: The Filmest of Films,2011,5000000,2777000,-0.44,7.598,2.804
92182_Movie,Silent House,2011,2000000,13101672,5.55,7.594,5.4
53174_Movie,Kokowääh,2011,5650000,43000000,6.61,7.567,6.3
87368_Movie,17 Girls,2011,4141459,201607,-0.95,7.491,5.5
81857_Movie,Alps,2011,97000,15292,-0.84,7.373,6.3
73532_Movie,Le Havre,2011,3850000,4230854,0.10,7.365,7
57353_Movie,Cat Run,2011,25000000,65708,-1.00,7.209,5.331
74505_Movie,Lovely Molly,2011,1000000,18463,-0.98,7.169,5.1
47760_Movie,Restless,2011,8000000,2500000,-0.69,7.147,6.515
91550_Movie,Violet & Daisy,2011,8000000,108139,-0.99,7.11,6.1
77461_Movie,Where Do We Go Now?,2011,6700000,21000000,2.13,6.981,7.5
104711_Movie,Tom Sawyer,2011,8500000,2963639,-0.65,6.853,5.9
85435_Movie,A Few Best Men,2011,14400000,15500000,0.08,6.851,5.7
66120_Movie,The Monk,2011,11000000,1809527,-0.84,6.81,5.4
58522_Movie,Boris: The Film,2011,3347850,1248748,-0.63,6.766,6.928
91070_Movie,L!fe Happens,2011,930000,30905,-0.97,6.667,5.5
81273_Movie,The Dirty Picture,2011,2600000,17000000,5.54,6.18,6.3
67109_Movie,Delhi Belly,2011,4090000,18035000,3.41,6.17,7.1
51995_Movie,Salvation Boulevard,2011,5500000,89182,-0.98,6.162,5.3
93188_Movie,Beloved,2011,8978040,77348,-0.99,5.982,6.2
74458_Movie,Mere Brother Ki Dulhan,2011,5510000,18050000,2.28,5.971,5.9
58699_Movie,Bellflower,2011,17000,101236,4.96,5.84,5.93
58166_Movie,Lessons of a Dream,2011,6700000,1373312,-0.80,5.833,7
76788_Movie,Mankatha,2011,6100000,28000000,3.59,5.815,6.7
61672_Movie,Titeuf,2011,15000000,13970489,-0.07,5.676,5.8
59415_Movie,My Friends: Act IV – How It All Began,2011,15000000,3333050,-0.78,5.651,4.1
66150_Movie,Life in a Day,2011,45202,225861,4.00,5.609,7.2
84404_Movie,Bully,2011,1100000,3483795,2.17,5.58,7.2
69938_Movie,Trap.com,2011,1483515,7586448,4.11,5.569,5
65521_Movie,Pyaar Ka Punchnama,2011,1400000,7200000,4.14,5.56,6.8
80379_Movie,Louis C.K.: Live at the Beacon Theater,2011,250000,1000000,3.00,5.489,7.829
77944_Movie,The Worst Week of My Life,2011,11000000,12935800,0.18,5.466,6.1
78172_Movie,Lan Kwai Fong,2011,577450,1154901,1.00,5.413,4.2
82469_Movie,The Kick,2011,3500000,517069,-0.85,5.385,5.2
180272_Movie,Friends: Naki on Monster Island,2011,1490000,378187,-0.75,5.369,7.1
83860_Movie,October Baby,2011,1000000,5396618,4.40,5.34,6.3
91073_Movie,Late Autumn,2011,6200000,4820000,-0.22,5.316,6.9
65946_Movie,Ready,2011,5800000,27000000,3.66,5.177,5
73939_Movie,Pariah,2011,500000,769552,0.54,4.978,6.9
53319_Movie,What a Beautiful Day,2011,6000000,43500000,6.25,4.869,6.532
73869_Movie,The Last Man on Earth,2011,2300000,159846,-0.93,4.836,5.6
58333_Movie,Tanu Weds Manu,2011,400000,252000,-0.37,4.569,6.816
60592_Movie,The Importance of Tying Your Own Shoes,2011,950000,5012245,4.28,4.565,6.4
107227_Movie,23:59,2011,600000,1208479,1.01,4.523,4.8
24428_Movie,The Avengers,2012,220000000,1518815515,5.90,186.111,7.73
50620_Movie,The Twilight Saga: Breaking Dawn - Part 2,2012,120000000,829747654,5.91,97.238,6.461
49051_Movie,The Hobbit: An Unexpected Journey,2012,250000000,1021103568,3.08,88.877,7.357
57800_Movie,Ice Age: Continental Drift,2012,95000000,877244782,8.23,81.518,6.38
73723_Movie,The Lorax,2012,70000000,349305397,3.99,80.563,6.5
1930_Movie,The Amazing Spider-Man,2012,215000000,757930663,2.53,77.777,6.7
49026_Movie,The Dark Knight Rises,2012,250000000,1081041287,3.32,72.208,7.8
75780_Movie,Jack Reacher,2012,60000000,218300000,2.64,71.769,6.64
62177_Movie,Brave,2012,185000000,539000000,1.91,67.249,7.02
80321_Movie,Madagascar 3: Europe's Most Wanted,2012,145000000,746921274,4.15,64.922,6.6
70160_Movie,The Hunger Games,2012,75000000,694394724,8.26,62.5,7.214
68718_Movie,Django Unchained,2012,100000000,425368238,3.25,60.467,8.183
82690_Movie,Wreck-It Ralph,2012,165000000,471222889,1.86,57.939,7.342
76492_Movie,Hotel Transylvania,2012,85000000,358375603,3.22,56.113,7
22970_Movie,The Cabin in the Woods,2012,30000000,71038838,1.37,53.47,6.6
72105_Movie,Ted,2012,50000000,549368315,9.99,53.05,6.4
57214_Movie,Project X,2012,12000000,102731865,7.56,52.467,6.881
44833_Movie,Battleship,2012,209000000,303025485,0.45,50.831,5.861
81188_Movie,Rise of the Guardians,2012,145000000,306941670,1.12,48.601,7.4
64688_Movie,21 Jump Street,2012,42000000,201585328,3.80,47.939,6.9
71552_Movie,American Reunion,2012,50000000,234989584,3.70,46.947,6.297
76726_Movie,Chronicle,2012,15000000,145000000,8.67,46.737,6.8
57165_Movie,Wrath of the Titans,2012,150000000,301970083,1.01,46.287,5.7
70981_Movie,Prometheus,2012,130000000,403354469,2.10,46.151,6.6
82675_Movie,Taken 2,2012,45000000,376100000,7.36,45.673,6.4
87428_Movie,That's My Boy,2012,70000000,58100000,-0.17,45.325,5.821
72545_Movie,Journey 2: The Mysterious Island,2012,79000000,355692760,3.50,44.495,6.152
49529_Movie,John Carter,2012,250000000,284100000,0.14,44.294,6.327
114150_Movie,Pitch Perfect,2012,17000000,115647426,5.80,43.481,7.3
37724_Movie,Skyfall,2012,200000000,1108594176,4.54,43.293,7.247
103663_Movie,The Hunt,2012,3800000,18300000,3.82,41.569,8.1
76163_Movie,The Expendables 2,2012,100000000,314975955,2.15,41.329,6.347
82507_Movie,Sinister,2012,3000000,82515113,26.51,41.134,6.9
94329_Movie,The Raid,2012,1100000,9148519,7.32,40.973,7.405
87827_Movie,Life of Pi,2012,120000000,609016565,4.08,39.406,7.4
41154_Movie,Men in Black 3,2012,225000000,624000000,1.77,39.044,6.5
77877_Movie,The Lucky One,2012,25000000,99400000,2.98,38.182,7.2
58595_Movie,Snow White and the Huntsman,2012,170000000,396600000,1.33,36.278,6
52520_Movie,Underworld: Awakening,2012,70000000,160112671,1.29,36.167,6.322
84892_Movie,The Perks of Being a Wallflower,2012,13000000,33384127,1.57,35.708,7.8
76493_Movie,The Dictator,2012,65000000,179379533,1.76,34.436,6.2
87502_Movie,Flight,2012,31000000,161772575,4.22,34.412,6.842
62213_Movie,Dark Shadows,2012,150000000,245527149,0.64,31.393,6.1
59967_Movie,Looper,2012,30000000,47042000,0.57,31.148,6.889
49040_Movie,The Bourne Legacy,2012,130000000,276600000,1.13,30.584,6.228
97630_Movie,Zero Dark Thirty,2012,40000000,132800000,2.32,29.88,7
118957_Movie,Bait,2012,30000000,32500000,0.08,29.489,5.7
61012_Movie,Silent Hill: Revelation 3D,2012,20000000,55362705,1.77,29.303,5.5
64635_Movie,Total Recall,2012,125000000,198800000,0.59,29.058,6.02
121734_Movie,"Tad, the Lost Explorer",2012,10500000,23000000,1.19,29.028,6.3
72331_Movie,Abraham Lincoln: Vampire Hunter,2012,69000000,116500000,0.69,28.608,5.7
80278_Movie,The Impossible,2012,45000000,198100000,3.40,28.089,7.362
82695_Movie,Les Misérables,2012,61000000,442636309,6.26,27.716,7.3
62214_Movie,Frankenweenie,2012,39000000,81493846,1.09,26.921,6.992
68734_Movie,Argo,2012,44500000,232300000,4.22,26.873,7.278
83542_Movie,Cloud Atlas,2012,102000000,130482868,0.28,26.684,6.886
62764_Movie,Mirror Mirror,2012,85000000,183018522,1.15,26.259,5.9
60747_Movie,Red Dawn,2012,65000000,44806783,-0.31,26.192,5.706
75174_Movie,The Grey,2012,25000000,79781695,2.19,25.95,6.6
82693_Movie,Silver Linings Playbook,2012,21000000,236412453,10.26,25.933,7.1
77174_Movie,ParaNorman,2012,60000000,107139399,0.79,25.704,6.989
49049_Movie,Dredd,2012,50000000,41037742,-0.18,25.039,6.84
72387_Movie,Safe,2012,30000000,40300000,0.34,24.751,6.485
87825_Movie,Trouble with the Curve,2012,60000000,49000000,-0.18,24.514,6.993
98567_Movie,Chinese Zodiac,2012,26000000,171300000,5.59,24.3,6.2
103332_Movie,Ruby Sparks,2012,8000000,9368803,0.17,23.735,7.1
89492_Movie,This Is 40,2012,35000000,88200000,1.52,23.489,5.9
113947_Movie,The Sessions,2012,1000000,9138338,8.14,23.013,6.902
72570_Movie,The Vow,2012,30000000,196114570,5.54,22.748,7.2
127493_Movie,Stolen,2012,35000000,2106557,-0.94,22.067,5.465
71668_Movie,Piranha 3DD,2012,5000000,8493728,0.70,22.009,4.314
85446_Movie,Step Up Revolution,2012,33000000,140470746,3.26,21.968,6.9
82650_Movie,Diary of a Wimpy Kid: Dog Days,2012,22000000,76196538,2.46,21.719,6.3
76494_Movie,What to Expect When You're Expecting,2012,40000000,79700000,0.99,21.541,5.997
72976_Movie,Lincoln,2012,65000000,275300000,3.24,21.453,6.9
75674_Movie,Act of Valor,2012,12000000,82499399,5.87,21.244,6.5
77883_Movie,The Possession,2012,14000000,85400000,5.10,21.164,6.037
65086_Movie,The Woman in Black,2012,32000000,129000000,3.03,20.822,6.1
59962_Movie,This Means War,2012,65000000,156974557,1.41,20.733,6.2
10679_Movie,Iron Sky,2012,7500000,10109659,0.35,20.331,5.7
75638_Movie,Red Lights,2012,14000000,13551174,-0.03,19.64,6.2
83666_Movie,Moonrise Kingdom,2012,16000000,68263166,3.27,19.607,7.685
103686_Movie,Paradise: Love,2012,3600000,24267,-0.99,19.586,6.8
93856_Movie,Chernobyl Diaries,2012,1000000,38390020,37.39,19.554,5.3
126319_Movie,Ernest & Celestine,2012,12516654,8109160,-0.35,19.463,7.8
77866_Movie,Contraband,2012,25000000,96262212,2.85,19.333,6.331
75629_Movie,Evangelion: 3.0 You Can (Not) Redo,2012,13000000,67282623,4.18,19.22,7.2
87826_Movie,Here Comes the Boom,2012,42000000,73100000,0.74,19.166,6.188
77016_Movie,End of Watch,2012,7000000,55078146,6.87,19,7.3
96724_Movie,Anna Karenina,2012,40600000,68929150,0.70,18.675,6.7
76489_Movie,The Three Stooges,2012,30000000,54819301,0.83,18.576,5.8
84188_Movie,Compliance,2012,270000,592116,1.19,18.297,6.367
72358_Movie,A Thousand Words,2012,40000000,22044277,-0.45,18.292,6.1
64689_Movie,Killing Them Softly,2012,15000000,37930465,1.53,18.281,6.024
80389_Movie,Get the Gringo,2012,35000000,8826837,-0.75,18.08,6.581
80035_Movie,The Watch,2012,68000000,68267862,0.00,17.976,5.584
72431_Movie,Red Tails,2012,58000000,50365377,-0.13,17.905,6.6
59961_Movie,Safe House,2012,85000000,208076205,1.45,17.852,6.5
80280_Movie,[REC]³ Genesis,2012,6400000,11019975,0.72,17.842,5.291
